"Species","Year","Region","Index","Index_q_0.025","Index_q_0.05","Index_q_0.25","Index_q_0.75","Index_q_0.95","Index_q_0.975"
"Hirundinidae1",2004,"CA-BC-10",1.95683928816841,1.44058999571561,1.51811478161283,1.75511889347703,2.16046038181224,2.51079754826537,2.61621674408367
"Hirundinidae1",2005,"CA-BC-10",1.66058567649169,1.18202371902421,1.2595908675501,1.48084385212389,1.83888807051109,2.16238432980331,2.27765923632578
"Hirundinidae1",2006,"CA-BC-10",1.80513511661265,1.33150497567982,1.40213531088185,1.63260022534976,1.99764282070556,2.34114023262113,2.45225096437555
"Hirundinidae1",2007,"CA-BC-10",1.54862742395394,1.1030168009895,1.16168388097982,1.37862716370819,1.73164159051392,2.01732792671325,2.12297543895688
"Hirundinidae1",2008,"CA-BC-10",1.61981673362537,1.16021555427377,1.23004186046125,1.45292060803902,1.81262627873486,2.15062176090793,2.26806797692039
"Hirundinidae1",2009,"CA-BC-10",1.51761268243163,1.05922864697692,1.12936371131507,1.34596963493156,1.70092770069416,2.01263804246177,2.13563079496096
"Hirundinidae1",2010,"CA-BC-10",1.52368411699564,1.11077718262223,1.16892625167551,1.36813873672781,1.69797386706985,1.98493285064318,2.09107702370571
"Hirundinidae1",2011,"CA-BC-10",1.55038438501918,1.13391330837533,1.19045957802603,1.38604706640267,1.73067929422433,2.04462534800009,2.17640216960609
"Hirundinidae1",2012,"CA-BC-10",1.46699375189629,1.04236904735789,1.09748313478523,1.3044212616824,1.64427155161203,1.9371411745779,2.04994096488264
"Hirundinidae1",2013,"CA-BC-10",1.39738133305464,1.00061544298649,1.05291029046049,1.24564849824985,1.56069860520817,1.8426858770839,1.93973198051332
"Hirundinidae1",2014,"CA-BC-10",1.32256767379831,0.936063838027409,0.992733172633574,1.17456993425525,1.48097622491197,1.73086421661248,1.83550404996986
"Hirundinidae1",2015,"CA-BC-10",1.1496459229298,0.821161987717971,0.857896281286965,1.02347604530718,1.28411431537197,1.49599684745158,1.56412558339523
"Hirundinidae1",2016,"CA-BC-10",1.09999713290842,0.73624146722266,0.792652869016456,0.965871655626047,1.25461524064886,1.50524547488232,1.60045651345106
"Hirundinidae1",2017,"CA-BC-10",1.15583620712059,0.778279054745824,0.835382819478165,1.01437816505364,1.31630935730576,1.58823808158104,1.6684573765744
